datetime,nanosecond,lat,lng,power,type
2014-10-01 01:57:18,897237515,22.619909286499,122.657012939453,22.4405,CG
2014-10-01 03:46:31,68147579,21.8043651580811,120.264320373535,-20.794,CG
2014-10-01 03:47:16,500110931,21.8839359283447,120.258377075195,-10.101,CG
2014-10-01 03:53:45,88723891,21.870569229126,120.223899841309,-19.9245,CG
2014-10-01 03:54:05,222524481,21.9180583953857,120.258399963379,-20.4055,CG
2014-10-01 03:54:36,276472947,21.8346500396729,120.210083007812,-28.5085,CG
2014-10-01 03:54:46,765864203,21.87060546875,120.210525512695,-20.5535,CG
2014-10-01 03:55:11,276788648,21.8905601501465,120.210388183594,-30.1735,CG
2014-10-01 03:58:16,602062198,21.8565120697021,120.196250915527,-40.4225,CG
2014-10-01 03:59:23,60313805,21.7427597045898,120.171836853027,-84.4155,CG
2014-10-01 04:21:18,332640632,21.8376312255859,120.194229125977,-23.791,CG
2014-10-01 04:24:04,197185311,21.8416118621826,120.185676574707,-47.3415,CG
2014-10-01 04:34:35,367955690,21.8347263336182,120.144172668457,-30.9505,CG
2014-10-01 04:35:06,882140465,21.835132598877,120.150688171387,-19.9615,CG
2014-10-01 04:40:58,261143710,21.7439517974854,120.07746887207,-100.714,CG
2014-10-01 05:54:51,670184665,21.7072296142578,119.962913513184,-10.7855,CG
2014-10-01 06:26:39,386533827,21.776481628418,119.959129333496,-10.0825,CG
2014-10-01 06:51:37,852244259,21.6641578674316,119.85717010498,17.1125,CG
2014-10-01 07:13:57,3187885,21.8714694976807,119.999412536621,-30.784,CG
2014-10-01 07:15:22,158339392,21.8344898223877,119.981819152832,-8.8615,CG
2014-10-01 07:17:32,422655534,22.0244159698486,120.082336425781,-99.5485,CG
2014-10-01 07:21:08,110207903,21.8913917541504,119.97770690918,-75.9055,CG
2014-10-01 07:22:04,160702366,21.7997016906738,119.912315368652,-33.6145,CG
2014-10-01 07:29:40,714428953,21.8181667327881,119.919929504395,-27.9165,CG
2014-10-01 17:04:14,424352065,23.3908863067627,120.548141479492,-10.73,CG
2014-10-01 17:46:40,681385217,23.0152320861816,120.302947998047,-7.1225,CG
2014-10-01 17:55:27,382365652,23.0276107788086,120.293083190918,-15.9285,CG
2014-10-02 15:20:03,759535892,22.7772407531738,120.525726318359,-5.2725,CG
2014-10-02 15:43:55,847728442,22.7580814361572,120.500190734863,-17.1125,CG
2014-10-02 16:06:50,695732164,22.9372406005859,120.261871337891,-14.7445,CG
2014-10-02 19:08:15,812575233,25.0669708251953,118.047264099121,-21.238,CG
2014-10-02 19:15:58,415362376,25.0674324035645,118.107383728027,-17.7415,CG
2014-10-03 14:24:00,575714950,22.6119289398193,120.660987854004,-14.7445,CG
2014-10-03 14:44:58,643082778,22.6906356811523,120.661399841309,6.0125,CG
2014-10-03 14:45:38,443062460,22.8657512664795,120.644523620605,3.3855,CG
2014-10-03 15:23:49,330923814,22.5895137786865,120.674209594727,-35.9085,CG
2014-10-03 15:26:44,198351960,22.5570392608643,120.701370239258,-20.313,CG
2014-10-03 15:27:48,833342814,22.5435447692871,120.695655822754,-26.381,CG
2014-10-03 15:48:10,141695057,22.5246124267578,120.670867919922,6.8635,CG
2014-10-10 17:20:34,621989191,23.4961948394775,121.032730102539,-10.804,CG
2014-10-21 18:01:15,340828051,26.413610458374,118.111770629883,-25.2525,CG
2014-10-21 18:07:59,960888943,26.4337158203125,118.179290771484,-19.9245,CG
2014-10-21 18:11:35,672782628,26.4620018005371,118.166137695312,-28.342,CG
2014-10-21 19:50:42,376399877,23.0047950744629,122.198890686035,-10.952,CG
2014-10-21 19:55:06,523497055,23.0696868896484,122.168640136719,25.0305,CG
2014-10-21 20:00:14,154808804,23.681770324707,121.952659606934,-20.868,CG
2014-10-21 20:07:41,243332619,23.758602142334,121.982887268066,14.2635,CG
2014-10-21 21:18:03,855031683,23.8660488128662,122.197715759277,13.6345,CG
2014-10-21 21:19:20,191100398,23.8767223358154,122.151306152344,-87.7455,CG
2014-10-21 21:31:51,64173738,23.7452964782715,122.195175170898,8.658,CG
2014-10-21 21:45:58,233176234,23.7488689422607,122.165489196777,-66.0635,CG
2014-10-21 23:45:56,807761790,22.8198699951172,122.091323852539,-75.8685,CG
2014-10-22 00:47:47,359560493,22.701623916626,122.148315429688,-17.945,CG
2014-10-22 01:34:43,832076632,22.8276596069336,122.182723999023,12.321,CG
2014-10-22 01:58:49,511298408,22.6661052703857,122.444297790527,-19.462,CG
2014-10-22 02:00:05,306308594,22.7830219268799,122.273826599121,-55.9625,CG
2014-10-22 02:04:25,251711688,22.7850799560547,122.289825439453,-31.931,CG
2014-10-22 02:43:18,37867904,22.6646099090576,122.168548583984,-109.798,CG
2014-10-22 02:44:08,762431448,22.6274890899658,122.224761962891,-257.649,CG
2014-10-22 02:44:08,808541488,22.5406131744385,122.355247497559,-130.924,CG
2014-10-22 02:44:59,579648590,22.66379737854,122.16748046875,-116.384,CG
2014-10-22 02:47:36,907138440,22.5834197998047,122.13419342041,-18.093,CG
2014-10-22 02:50:36,8520195,22.6194744110107,122.151809692383,-31.487,CG
2014-10-22 02:52:02,116543889,22.6234283447266,122.147964477539,-32.8745,CG
2014-10-22 02:52:48,850252473,22.6639537811279,122.124900817871,-114.608,CG
2014-10-22 02:54:09,478637112,22.6150817871094,122.125625610352,-94.535,CG
2014-10-22 02:55:24,150532444,22.613941192627,122.069458007812,-143.357,CG
2014-10-22 02:55:24,532305083,22.6580848693848,122.235977172852,21.1455,CG
2014-10-22 02:57:02,987028603,22.6308403015137,122.128059387207,-67.5065,CG
2014-10-22 03:00:23,707398819,22.6310882568359,122.150489807129,-124.487,CG
2014-10-22 03:01:41,895693159,22.5647430419922,122.17463684082,-52.0035,CG
2014-10-22 03:01:42,36109789,22.500186920166,122.271270751953,-16.465,CG
2014-10-22 03:02:35,857338159,22.5819339752197,122.212257385254,-56.166,CG
2014-10-22 03:09:01,867252931,23.5477466583252,121.871559143066,9.213,CG
2014-10-22 03:09:01,872622030,22.478702545166,122.46085357666,-16.0395,CG
2014-10-22 03:10:27,914527002,22.5364837646484,122.144325256348,-24.161,CG
2014-10-22 03:13:30,286846204,22.5425415039062,122.095230102539,-36.7225,CG
2014-10-22 03:19:12,620025945,22.5475444793701,122.127090454102,-139.12,CG
2014-10-22 03:27:47,561472012,22.5162162780762,121.940032958984,-80.1975,CG
2014-10-22 03:28:49,292625785,22.5250835418701,122.063461303711,-43.8265,CG
2014-10-22 03:35:47,719727049,22.4513397216797,122.088111877441,-74.4625,CG
2014-10-22 03:36:41,56154621,22.503288269043,122.077049255371,-102.25,CG
2014-10-22 03:38:15,391413857,22.4647922515869,122.094139099121,-9.6385,CG
