datetime,nanosecond,lat,lng,power,type
2014-11-21 10:56:44,810600000,23.7139,121.0418,-,IC
2014-11-21 10:57:08,560100000,23.7001,121.0691,-,IC
2014-11-21 11:02:57,867800000,23.7786,121.0568,-,IC
2014-11-21 15:04:57,191400000,23.0553,122.7046,-,IC
2014-11-21 15:04:57,191500000,23.1303,122.6929,-,IC
2014-11-21 18:24:30,401600000,24.5417,121.4658,-,IC
2014-11-22 08:19:46,596700000,22.8782,121.1498,-,IC
2014-11-23 18:38:28,722700000,23.5944,121.4099,-,IC
2014-11-23 18:38:28,722800000,23.5982,121.4119,-,IC
2014-11-24 19:40:35,264300000,24.54,121.484,-,IC
2014-11-24 19:40:35,264400000,24.5293,121.4832,-,IC
2014-11-24 20:36:24,236800000,24.5174,121.4791,-,IC
2014-11-25 07:25:53,40500000,23.2284,121.1164,-,IC
2014-11-25 12:46:26,167300000,23.096,121.1258,-,IC
2014-11-25 12:46:26,167400000,23.096,121.1258,-,IC
2014-11-25 13:37:17,482900000,23.7814,121.0463,-,IC
2014-11-26 10:00:04,213900000,22.9071,121.1049,-,IC
2014-11-26 17:55:19,381100000,23.3725,121.3199,-,IC
2014-11-26 17:55:19,381200000,23.3734,121.3203,-,IC
2014-11-26 19:12:44,667600000,23.737,121.6484,-,IC
2014-11-27 07:08:11,315746138,24.0540390014648,122.534820556641,-10.7115,CG
2014-11-27 08:06:45,901800000,23.8798,122.6305,-,IC
2014-11-27 08:06:45,901900000,23.8842,122.6271,-,IC
2014-11-27 08:06:45,902200000,23.8599,122.6354,-,IC
2014-11-27 08:06:45,902300000,23.8596,122.6375,-,IC
2014-11-27 10:20:30,940700000,24.7463,122.7098,-,IC
2014-11-27 10:20:30,940800000,24.726,122.6804,-,IC
2014-11-27 10:26:00,356700000,23.1539,121.109,-,IC
2014-11-27 10:55:29,946073495,25.0712089538574,122.709144592285,-9.1945,CG
2014-11-27 10:57:44,853895131,24.8783092498779,122.286064147949,-11.211,CG
2014-11-27 11:17:25,777923972,24.1878261566162,122.706344604492,-12.4875,CG
2014-11-27 14:06:46,313900000,22.9301,121.0906,-,IC
2014-11-27 14:12:26,322600000,23.0313,121.0763,-,IC
2014-11-27 14:58:21,157732194,25.1686973571777,121.996154785156,-10.0455,CG
2014-11-27 15:29:09,633200000,24.9988,121.9814,-,IC
2014-11-27 16:12:16,287800000,25.0536,121.94,-,IC
2014-11-27 17:57:55,324300000,25.169,121.525,-,IC
2014-11-27 17:57:55,324400000,25.169,121.525,-,IC
2014-11-27 17:57:55,324500000,25.1644,121.5149,-,IC
2014-11-27 17:57:55,324600000,25.1647,121.5124,-,IC
2014-11-27 17:57:55,324700000,25.1652,121.5174,-,IC
2014-11-27 17:57:55,324800000,25.175,121.523,-,IC
2014-11-27 17:57:55,324900000,25.1663,121.5126,-,IC
2014-11-27 17:57:55,325000000,25.1739,121.518,-,IC
2014-11-27 17:57:55,325100000,25.1597,121.5048,-,IC
2014-11-27 17:57:55,325200000,25.1692,121.5152,-,IC
2014-11-27 17:57:55,325300000,25.1706,121.5153,-,IC
2014-11-27 17:58:09,150500000,25.1601,121.5154,-,IC
2014-11-27 17:58:09,150600000,25.1644,121.5231,-,IC
2014-11-27 17:58:09,150700000,25.1535,121.4979,-,IC
2014-11-27 17:58:09,150800000,25.1572,121.5104,-,IC
2014-11-27 17:58:09,150900000,25.171,121.5285,-,IC
2014-11-27 17:58:09,151000000,25.172,121.5261,-,IC
2014-11-27 17:58:09,151100000,25.1645,121.5157,-,IC
2014-11-27 17:58:09,151200000,25.1665,121.5208,-,IC
2014-11-27 17:58:14,212100000,25.1578,121.5048,-,IC
2014-11-27 17:58:14,212200000,25.1686,121.5227,-,IC
2014-11-27 17:58:14,212300000,25.1731,121.5156,-,IC
2014-11-27 17:58:14,212400000,25.172,121.5204,-,IC
2014-11-27 17:58:14,212500000,25.1662,121.5151,-,IC
2014-11-27 17:58:14,212600000,25.1662,121.5151,-,IC
2014-11-27 17:58:14,212700000,25.1713,121.5155,-,IC
2014-11-27 17:58:14,212800000,25.1757,121.5281,-,IC
2014-11-27 17:58:14,212900000,25.1643,121.5126,-,IC
2014-11-27 17:58:14,213000000,25.1726,121.5205,-,IC
2014-11-27 17:58:20,6900000,25.1585,121.5103,-,IC
2014-11-27 17:58:20,7000000,25.1585,121.5103,-,IC
2014-11-27 17:58:20,7100000,25.1603,121.5104,-,IC
2014-11-27 17:58:20,7200000,25.1658,121.5108,-,IC
2014-11-27 17:58:20,7300000,25.1669,121.506,-,IC
2014-11-27 17:58:20,7400000,25.1658,121.5084,-,IC
2014-11-27 17:58:20,7500000,25.1644,121.5132,-,IC
2014-11-27 17:58:20,589900000,25.1807,121.5248,-,IC
2014-11-27 17:58:20,590000000,25.1681,121.5239,-,IC
2014-11-27 17:58:20,590100000,25.1606,121.5111,-,IC
2014-11-27 17:58:20,590200000,25.1635,121.5089,-,IC
2014-11-27 17:58:20,590300000,25.1678,121.5165,-,IC
2014-11-27 17:58:20,590400000,25.1686,121.5165,-,IC
2014-11-27 17:58:20,590500000,25.1652,121.5139,-,IC
2014-11-27 17:58:22,71700000,25.1525,121.5075,-,IC
2014-11-27 17:58:22,71800000,25.1552,121.5126,-,IC
2014-11-27 17:58:22,71900000,25.1569,121.5103,-,IC
2014-11-27 17:58:22,72000000,25.167,121.5134,-,IC
2014-11-27 17:58:22,72100000,25.167,121.5134,-,IC
2014-11-27 17:58:22,72200000,25.1661,121.5133,-,IC
2014-11-27 17:58:22,72300000,25.1629,121.5082,-,IC
2014-11-27 17:58:22,72400000,25.1597,121.5031,-,IC
2014-11-27 17:58:22,72500000,25.1659,121.5133,-,IC
2014-11-27 17:58:22,72600000,25.162,121.5057,-,IC
2014-11-27 17:58:22,72700000,25.1648,121.5132,-,IC
2014-11-27 17:58:22,72800000,25.1633,121.5058,-,IC
2014-11-27 21:04:30,912000000,25.4118,119.5662,-,IC
2014-11-27 21:46:53,43421405,25.4475193023682,118.884056091309,-91.908,CG
2014-11-27 21:48:36,307314163,25.4816780090332,118.789459228516,-28.231,CG
2014-11-27 22:07:36,911033244,24.852876663208,122.266098022461,-8.7875,CG
2014-11-27 22:29:09,560957353,25.5932350158691,119.140830993652,-18.981,CG
2014-11-27 22:29:09,561300000,25.4554,119.7457,-,IC
2014-11-27 22:29:09,561400000,25.508,119.5988,-,IC
2014-11-27 22:29:09,561600000,25.4634,119.6822,-,IC
2014-11-27 22:29:09,561700000,25.4536,119.7021,-,IC
2014-11-27 22:55:31,889200000,25.3027,120.3073,-,IC
2014-11-27 22:57:52,982100000,25.6,120.095,-,IC
2014-11-27 22:59:26,253700000,25.5728,120.3569,-,IC
2014-11-27 23:01:32,552000000,25.6377,120.2971,-,IC
2014-11-27 23:01:32,624400000,25.5199,120.424,-,IC
2014-11-27 23:01:32,624500000,25.6073,120.2734,-,IC
