datetime,nanosecond,lat,lng,power,type
2014-04-01 02:08:01,175800000,24.0887,121.439,-,IC
2014-04-01 02:08:01,176100000,24.0998,121.436,-,IC
2014-04-01 02:08:01,211800000,24.0718,121.4606,-,IC
2014-04-01 02:08:01,211900000,24.0599,121.4821,-,IC
2014-04-01 02:08:01,212000000,24.0751,121.4608,-,IC
2014-04-01 02:08:01,212200000,24.0649,121.4548,-,IC
2014-04-01 02:08:01,214100000,24.0757,121.4415,-,IC
2014-04-01 02:08:01,214200000,24.0835,121.4447,-,IC
2014-04-01 02:08:01,214300000,24.0904,121.4405,-,IC
2014-04-01 02:20:19,650484848,22.4725723266602,118.207107543945,25.049,CG
2014-04-01 02:23:30,506997023,22.9157638549805,118.227584838867,-44.1965,CG
2014-04-01 02:46:22,890821788,22.8976783752441,118.17520904541,-26.603,CG
2014-04-01 02:55:47,528472176,22.7234401702881,118.250480651855,-18.5555,CG
2014-04-01 02:55:47,593083978,22.6493453979492,118.102058410645,-25.382,CG
2014-04-01 03:05:55,392096560,22.6146907806396,118.142860412598,-97.495,CG
2014-04-01 03:26:23,848981261,22.548412322998,118.808807373047,-22.57,CG
2014-04-01 03:40:22,666598294,22.572208404541,119.230964660645,-12.6355,CG
2014-04-01 03:43:44,376715327,23.1231212615967,119.521934509277,-95.1085,CG
2014-04-01 03:55:52,348457264,22.5646705627441,119.099250793457,-114.182,CG
2014-04-01 04:06:51,84137758,23.1678810119629,119.977439880371,18.87,CG
2014-04-01 04:27:51,72100000,23.3715,120.9797,-,IC
2014-04-01 04:27:51,72200000,23.2868,120.9493,-,IC
2014-04-01 04:27:51,72300000,23.2311,120.9401,-,IC
2014-04-01 04:27:51,72400000,23.2815,120.9428,-,IC
2014-04-01 04:27:51,72500000,23.2257,120.9338,-,IC
2014-04-01 04:27:51,72600000,23.2315,120.9316,-,IC
2014-04-01 04:27:51,72700000,23.2636,120.9434,-,IC
2014-04-01 04:27:51,72800000,23.258,120.9382,-,IC
2014-04-01 04:27:51,175500000,23.196,120.8728,-,IC
2014-04-01 04:27:51,175600000,23.1825,120.8748,-,IC
2014-04-01 04:27:51,175700000,23.19,120.8508,-,IC
2014-04-01 04:27:51,177800000,23.1696,120.8756,-,IC
2014-04-01 04:27:51,178000000,23.1104,120.8443,-,IC
2014-04-01 04:27:51,178700000,23.0426,120.8318,-,IC
2014-04-01 04:27:51,178800000,23.1025,120.821,-,IC
2014-04-01 04:48:12,585945034,22.1642570495605,120.456283569336,-23.6615,CG
2014-04-01 05:04:06,144204271,22.2275543212891,120.196754455566,7.6775,CG
2014-04-01 05:21:57,905938818,22.1635990142822,120.985801696777,10.545,CG
2014-04-01 05:30:50,577568149,22.1870040893555,119.624778747559,-151.756,CG
2014-04-01 05:35:34,15225826,22.0888805389404,121.252975463867,113.498,CG
2014-04-01 06:01:28,268854433,22.1904048919678,120.039657592773,12.21,CG
2014-04-01 06:07:59,282712935,22.0207672119141,121.051277160645,25.5855,CG
2014-04-01 06:38:17,652214590,22.1756439208984,120.403930664062,24.531,CG
2014-04-01 07:19:59,890179394,22.0272064208984,121.146301269531,9.4535,CG
2014-04-01 07:30:02,758800000,22.174,120.882,-,IC
2014-04-01 07:30:02,758900000,22.1792,120.8579,-,IC
2014-04-01 07:30:02,759000000,22.1549,120.9465,-,IC
2014-04-01 07:30:02,759100000,22.1596,120.9223,-,IC
2014-04-01 21:16:01,343583183,22.5749607086182,118.091018676758,-26.418,CG
2014-04-01 23:00:02,650332678,21.7060260772705,118.065231323242,-31.894,CG
2014-04-02 07:52:58,576783403,23.8783226013184,118.029029846191,17.2605,CG
2014-04-02 08:05:20,335766286,24.0056991577148,118.046936035156,-14.8,CG
2014-04-02 08:16:49,814152950,23.9580535888672,118.295928955078,-16.6315,CG
2014-04-02 08:23:38,660479818,23.2207355499268,118.203773498535,-28.1385,CG
2014-04-02 08:28:32,722704667,23.6560840606689,118.093658447266,-27.01,CG
2014-04-02 08:34:18,127250481,24.0494651794434,118.408638000488,12.839,CG
2014-04-02 08:35:55,250594101,23.7213001251221,118.384010314941,-13.9305,CG
2014-04-02 08:44:19,456593047,23.778133392334,118.37850189209,24.235,CG
2014-04-02 08:48:12,440872419,24.0703449249268,118.73551940918,-10.3045,CG
2014-04-02 08:50:08,792869427,23.450267791748,118.108276367188,-14.985,CG
2014-04-02 08:51:31,679371763,23.4591236114502,118.246421813965,-15.1885,CG
2014-04-02 08:52:00,973800954,24.1536827087402,118.769897460938,-10.7485,CG
2014-04-02 08:52:23,847946227,23.3244209289551,118.047508239746,-15.318,CG
2014-04-02 08:56:52,27843763,23.4674835205078,118.323356628418,-22.274,CG
2014-04-02 09:01:48,562071005,23.4686870574951,118.350624084473,-17.242,CG
2014-04-02 09:06:47,321576249,23.2502098083496,118.066993713379,-29.2115,CG
2014-04-02 09:11:16,804410149,23.4082450866699,118.630355834961,43.3085,CG
2014-04-02 09:20:28,799274968,23.9767246246338,119.179222106934,17.7785,CG
2014-04-02 09:23:53,699099650,23.7835426330566,118.968467712402,10.508,CG
2014-04-02 09:29:28,633068918,23.2040462493896,118.553367614746,29.008,CG
2014-04-02 09:30:12,884808035,23.1893329620361,118.174949645996,22.8845,CG
2014-04-02 09:35:37,449671636,23.5152225494385,118.754150390625,-17.3345,CG
2014-04-02 09:36:29,222848462,23.4844150543213,118.855018615723,-32.819,CG
2014-04-02 09:38:46,634555645,24.1038398742676,119.25284576416,-11.2665,CG
2014-04-02 09:41:00,534270033,23.5269889831543,118.656700134277,-12.728,CG
2014-04-02 09:43:12,147836670,24.0807189941406,119.354621887207,-8.769,CG
2014-04-02 09:44:30,912680335,24.1681003570557,119.134986877441,-19.092,CG
2014-04-02 09:44:30,987385335,24.1228160858154,119.230567932129,-8.954,CG
2014-04-02 09:47:47,733197318,23.5061359405518,119.014694213867,-10.7485,CG
2014-04-02 09:49:30,719815960,23.0588092803955,118.235557556152,-20.1095,CG
2014-04-02 09:50:55,426954137,23.5563411712646,118.896926879883,-15.651,CG
2014-04-02 09:54:56,566541012,24.1796226501465,119.317611694336,-12.728,CG
2014-04-02 09:58:05,828062575,22.8864974975586,118.584854125977,-39.7195,CG
2014-04-02 10:01:54,368413954,22.9650344848633,118.24397277832,-58.83,CG
2014-04-02 10:02:11,846838643,23.4593620300293,119.412185668945,-9.5275,CG
2014-04-02 10:03:28,216317499,23.2888355255127,119.114074707031,-20.8495,CG
2014-04-02 10:03:28,348150285,23.3445110321045,119.27515411377,10.8965,CG
2014-04-02 10:04:49,112954558,23.5353488922119,119.423751831055,-14.689,CG
2014-04-02 10:06:40,312328408,22.9154529571533,118.286529541016,-18.981,CG
2014-04-02 10:08:28,102045927,23.3954982757568,119.444534301758,-11.0075,CG
2014-04-02 10:08:39,957599217,24.124584197998,119.500350952148,81.363,CG
2014-04-02 10:11:09,960165506,23.4349975585938,119.368896484375,11.1555,CG
2014-04-02 10:11:09,962340356,23.4420413970947,119.61385345459,-4.5325,CG
2014-04-02 10:12:54,593203792,24.0990982055664,119.509719848633,11.7845,CG
2014-04-02 10:16:40,738218248,24.2753009796143,119.542915344238,-7.9365,CG
2014-04-02 10:16:42,866042317,24.1680068969727,119.737739562988,70.781,CG
2014-04-02 10:20:09,638896672,22.7535037994385,118.119979858398,-37.3145,CG
2014-04-02 10:23:15,545232131,24.07590675354,119.451316833496,-16.761,CG
2014-04-02 10:27:21,662427553,22.9370193481445,118.559982299805,-27.787,CG
2014-04-02 10:27:49,311325494,23.2919063568115,118.593406677246,17.464,CG
2014-04-02 10:27:49,451126625,23.2019634246826,118.693687438965,-34.743,CG
2014-04-02 10:28:16,911036877,22.9373874664307,118.560241699219,-19.795,CG
2014-04-02 10:28:44,378564101,23.1205635070801,118.783203125,-21.016,CG
2014-04-02 10:32:17,542837719,23.3389835357666,119.373565673828,32.745,CG
2014-04-02 10:33:35,890115149,23.4463748931885,119.664192199707,-8.51,CG
2014-04-02 10:34:47,264892672,23.2270088195801,119.031196594238,-11.6735,CG
2014-04-02 10:37:16,298594162,23.5191822052002,119.60319519043,-15.2255,CG
2014-04-02 10:39:03,465777113,22.7581043243408,118.39436340332,-23.8835,CG
2014-04-02 10:39:03,876813514,22.9546756744385,118.382629394531,25.8815,CG
2014-04-02 10:43:23,353247897,23.7633533477783,119.37239074707,30.377,CG
2014-04-02 10:45:20,609106677,22.6889266967773,118.380317687988,-49.5985,CG
2014-04-02 10:46:12,706941535,23.1719627380371,118.941146850586,34.8725,CG
2014-04-02 10:48:55,471561789,23.2100200653076,119.134468078613,-13.653,CG
2014-04-02 10:53:05,953580737,23.4614696502686,119.407371520996,-6.586,CG
2014-04-02 10:54:27,393009451,23.7371940612793,119.324363708496,-5.587,CG
2014-04-02 10:56:27,910145025,23.6634998321533,119.218162536621,6.5305,CG
2014-04-02 10:57:30,51981922,23.4267539978027,120.002540588379,3.774,CG
2014-04-02 10:59:14,14980439,22.7708148956299,118.287391662598,-123.155,CG
2014-04-02 11:00:04,894483179,22.9237537384033,119.197540283203,-12.284,CG
2014-04-02 11:00:48,610175399,23.5146961212158,119.932876586914,-4.995,CG
2014-04-02 11:03:07,420859695,23.5473098754883,119.95304107666,4.4585,CG
2014-04-02 11:03:47,128602553,23.5256118774414,119.963829040527,6.216,CG
2014-04-02 11:03:49,325534998,22.6441040039062,118.563148498535,-37.9065,CG
2014-04-02 11:03:59,318410407,23.976634979248,120.34854888916,-6.66,CG
2014-04-02 11:05:19,691299514,23.8569221496582,119.798240661621,-4.699,CG
2014-04-02 11:06:24,701386433,23.4979915618896,119.981346130371,-4.0515,CG
2014-04-02 11:06:54,860263349,23.8090991973877,120.301422119141,1.9795,CG
2014-04-02 11:07:19,774070262,23.4968128204346,119.83145904541,11.692,CG
2014-04-02 11:09:12,253463108,22.8010959625244,118.936149597168,-33.189,CG
2014-04-02 11:11:55,181988411,23.8112297058105,120.326202392578,-8.7505,CG
2014-04-02 11:13:26,223245268,23.7844638824463,120.295997619629,-3.145,CG
2014-04-02 11:15:31,543042146,23.1291389465332,119.350082397461,28.231,CG
2014-04-02 11:18:46,863100000,23.7475,120.0332,-,IC
2014-04-02 11:23:46,336800000,23.6911,119.7875,-,IC
2014-04-02 11:25:11,836237908,23.5049953460693,120.397384643555,3.0525,CG
2014-04-02 11:25:23,15430594,24.0071430206299,119.99609375,27.4355,CG
2014-04-02 11:25:23,213973426,23.9470138549805,119.913452148438,-7.363,CG
2014-04-02 11:25:23,361653387,23.8659744262695,119.978462219238,-16.0765,CG
2014-04-02 11:25:24,163276452,23.8479232788086,119.978286743164,-17.1865,CG
2014-04-02 11:26:47,679603144,23.6367321014404,120.231750488281,2.2015,CG
2014-04-02 11:26:47,808473138,23.6729679107666,120.405822753906,-1.591,CG
2014-04-02 11:27:43,285398977,23.3329982757568,119.595153808594,9.472,CG
2014-04-02 11:28:27,459727785,23.7700309753418,120.246002197266,3.145,CG
2014-04-02 11:29:54,337157872,22.8216991424561,119.35799407959,-10.5265,CG
2014-04-02 11:38:31,27051060,23.6128959655762,120.507225036621,-1.406,CG
2014-04-02 11:43:06,262069077,23.5072917938232,120.708404541016,-2.7195,CG
2014-04-02 11:46:04,51237794,23.2419853210449,119.929763793945,-9.1205,CG
2014-04-02 11:47:56,284235363,24.141902923584,120.888198852539,-28.638,CG
2014-04-02 11:49:56,610907949,23.6009483337402,120.807945251465,-10.6005,CG
2014-04-02 11:50:56,399984028,23.5467662811279,120.900115966797,-5.254,CG
2014-04-02 11:51:55,778522578,23.5965309143066,120.825531005859,-7.881,CG
2014-04-02 11:53:23,305643822,23.2005176544189,119.910842895508,9.509,CG
2014-04-02 11:54:42,497541008,23.6257095336914,120.537773132324,-1.7945,CG
2014-04-02 11:54:58,496700123,23.5725975036621,120.713020324707,-2.96,CG
2014-04-02 11:56:13,320495429,23.584997177124,120.999435424805,-3.996,CG
2014-04-02 11:56:23,101907283,23.6066608428955,120.862724304199,-5.032,CG
2014-04-02 11:57:44,931569616,23.438024520874,120.654159545898,6.7155,CG
2014-04-02 11:58:44,990403885,23.6471061706543,120.873474121094,-14.6335,CG
2014-04-02 11:58:55,11600000,24.0791,120.9004,-,IC
2014-04-02 11:58:55,11700000,24.0588,120.8978,-,IC
2014-04-02 11:59:56,320326480,23.6463680267334,120.889770507812,-8.177,CG
2014-04-02 12:01:00,972500000,23.6343,120.8599,-,IC
2014-04-02 12:01:00,973200000,23.7265,120.8867,-,IC
2014-04-02 12:01:00,973300000,23.7269,120.887,-,IC
2014-04-02 12:01:44,91175713,23.6533451080322,120.751281738281,-9.2685,CG
2014-04-02 12:02:14,471700000,24.1609,121.0135,-,IC
2014-04-02 12:02:14,471800000,24.1405,121.0124,-,IC
2014-04-02 12:02:14,472000000,24.1408,121.0145,-,IC
2014-04-02 12:02:14,557100000,24.0769,120.9328,-,IC
2014-04-02 12:02:14,566200000,24.0761,120.932,-,IC
2014-04-02 12:02:33,544400000,24.1182,120.9905,-,IC
2014-04-02 12:02:35,403500000,23.9774,120.8386,-,IC
2014-04-02 12:02:49,20590612,23.6703701019287,120.88761138916,-10.1195,CG
2014-04-02 12:03:12,741901507,23.3475475311279,120.626838684082,-2.3495,CG
2014-04-02 12:03:38,626300000,23.7801,120.7984,-,IC
2014-04-02 12:03:38,626400000,23.7801,120.7984,-,IC
2014-04-02 12:03:47,608674167,23.6491374969482,120.902679443359,-3.996,CG
2014-04-02 12:04:19,17000000,24.0846,120.963,-,IC
2014-04-02 12:04:19,17100000,24.0646,120.9649,-,IC
2014-04-02 12:04:19,17200000,24.0733,120.9682,-,IC
2014-04-02 12:04:19,17300000,24.0729,120.9678,-,IC
2014-04-02 12:04:19,17400000,24.0759,120.9673,-,IC
2014-04-02 12:04:52,563667565,23.4264125823975,120.711357116699,1.6095,CG
2014-04-02 12:04:55,366900000,23.8901,121.027,-,IC
2014-04-02 12:04:55,367000000,23.8901,121.027,-,IC
2014-04-02 12:05:18,91400000,24.0664,120.9635,-,IC
2014-04-02 12:05:18,98800000,24.0953,120.9467,-,IC
2014-04-02 12:05:28,304699690,22.9022235870361,119.920974731445,11.6365,CG
2014-04-02 12:06:05,532200000,23.8686,121.0006,-,IC
2014-04-02 12:06:10,289200000,23.6947,120.9281,-,IC
2014-04-02 12:06:10,289300000,23.7024,120.9269,-,IC
2014-04-02 12:06:10,289400000,23.697,120.9137,-,IC
2014-04-02 12:06:10,289600000,23.7189,120.9309,-,IC
2014-04-02 12:06:10,289700000,23.719,120.9207,-,IC
2014-04-02 12:06:10,290000000,23.7153,120.9196,-,IC
2014-04-02 12:06:10,290100000,23.7153,120.9196,-,IC
2014-04-02 12:06:10,290200000,23.7224,120.9191,-,IC
2014-04-02 12:06:23,573800000,24.0733,120.9891,-,IC
2014-04-02 12:06:23,573900000,24.0836,120.994,-,IC
2014-04-02 12:06:34,659200000,23.8778,121.0076,-,IC
2014-04-02 12:06:49,586600710,23.5549659729004,120.812683105469,-2.0165,CG
2014-04-02 12:07:05,177435,23.8753719329834,121.035530090332,-11.507,CG
2014-04-02 12:07:05,74600000,23.8768,120.9992,-,IC
2014-04-02 12:07:05,74700000,23.8768,120.9992,-,IC
2014-04-02 12:07:14,260748969,23.6632652282715,120.920387268066,-12.247,CG
2014-04-02 12:07:32,27800000,23.5227,120.6856,-,IC
2014-04-02 12:07:32,27900000,23.5385,120.6962,-,IC
2014-04-02 12:07:48,637299504,23.5937194824219,121.129112243652,-2.849,CG
2014-04-02 12:08:04,367300000,23.9853,121.4738,-,IC
2014-04-02 12:08:04,367400000,23.9857,121.4288,-,IC
2014-04-02 12:08:46,355581510,23.7531032562256,120.546295166016,-2.3865,CG
2014-04-02 12:09:20,643674085,23.8982620239258,121.070091247559,-13.986,CG
2014-04-02 12:09:38,237770745,23.8946857452393,121.085037231445,-6.6415,CG
2014-04-02 12:09:42,493700000,24.145,121.0364,-,IC
2014-04-02 12:09:42,493900000,24.1642,121.0524,-,IC
2014-04-02 12:09:42,494000000,24.1693,121.0575,-,IC
2014-04-02 12:09:42,494100000,24.1647,121.0465,-,IC
2014-04-02 12:09:42,494200000,24.1922,121.0742,-,IC
2014-04-02 12:09:42,494300000,24.203,121.0866,-,IC
2014-04-02 12:09:42,494400000,24.1723,121.0589,-,IC
2014-04-02 12:09:42,494800000,24.1977,121.0803,-,IC
2014-04-02 12:09:42,494900000,24.1836,121.0661,-,IC
2014-04-02 12:09:42,540300000,24.1212,121.0381,-,IC
2014-04-02 12:09:42,540400000,24.0498,121.0027,-,IC
2014-04-02 12:09:42,540700000,24.0859,121.0255,-,IC
2014-04-02 12:09:42,541100000,24.0652,121.01,-,IC
2014-04-02 12:09:42,611200000,24.1233,121.0315,-,IC
2014-04-02 12:09:42,617600000,24.1212,121.0247,-,IC
2014-04-02 12:09:42,770800000,24.0767,120.9711,-,IC
2014-04-02 12:09:42,955200000,24.1082,120.9576,-,IC
2014-04-02 12:09:42,955300000,24.0723,120.9729,-,IC
2014-04-02 12:09:48,376777073,23.3491859436035,120.57014465332,-1.7945,CG
2014-04-02 12:10:25,980400000,23.9814,121.3555,-,IC
2014-04-02 12:10:30,800100000,24.1552,121.0352,-,IC
2014-04-02 12:10:48,327300000,24.1666,121.0211,-,IC
2014-04-02 12:10:48,583700000,24.1669,121.0192,-,IC
2014-04-02 12:11:17,322300000,24.1121,120.9941,-,IC
2014-04-02 12:11:39,386585927,23.8957023620605,121.090553283691,-6.0125,CG
2014-04-02 12:11:39,564900000,23.9864,121.4845,-,IC
2014-04-02 12:12:00,515100000,23.9271,121.7622,-,IC
2014-04-02 12:12:05,323984212,23.6616096496582,120.600570678711,-2.368,CG
2014-04-02 12:12:06,493800000,23.6482,120.8501,-,IC
2014-04-02 12:12:09,335600000,24.0343,120.872,-,IC
2014-04-02 12:12:30,558500000,23.6697,120.9628,-,IC
2014-04-02 12:12:30,558600000,23.6697,120.9628,-,IC
2014-04-02 12:12:34,6613376,22.7305641174316,119.757118225098,20.6645,CG
2014-04-02 12:13:06,185900000,24.1235,121.0246,-,IC
2014-04-02 12:13:24,14572216,23.8847007751465,121.100357055664,5.994,CG
2014-04-02 12:13:47,811972297,23.8945732116699,121.104759216309,-5.2355,CG
2014-04-02 12:14:13,466100545,24.0962448120117,120.980903625488,-5.1615,CG
2014-04-02 12:14:50,632000000,24.0288,120.9813,-,IC
2014-04-02 12:14:50,838900000,24.1691,121.056,-,IC
2014-04-02 12:14:50,956600000,24.1133,121.0437,-,IC
2014-04-02 12:14:50,956700000,24.1679,121.0584,-,IC
2014-04-02 12:14:51,126300000,24.1361,121.0382,-,IC
2014-04-02 12:14:51,126400000,24.1199,121.0273,-,IC
2014-04-02 12:14:51,126500000,24.141,121.0479,-,IC
2014-04-02 12:14:51,126600000,24.1622,121.0654,-,IC
2014-04-02 12:14:52,871271956,23.4491729736328,120.749206542969,-1.8315,CG
2014-04-02 12:15:33,354783192,23.6726474761963,120.815376281738,-5.587,CG
2014-04-02 12:15:41,675166326,23.3617286682129,120.655143737793,1.776,CG
2014-04-02 12:15:54,713885880,23.7585124969482,120.12230682373,-5.55,CG
2014-04-02 12:17:39,348400000,24.2386,121.0322,-,IC
2014-04-02 12:17:48,621115739,23.3250389099121,120.727867126465,-1.702,CG
2014-04-02 12:18:25,359436058,23.3148136138916,120.744819641113,-6.9005,CG
2014-04-02 12:18:26,869320175,24.183708190918,121.088760375977,-18.204,CG
2014-04-02 12:18:46,137144318,23.8850345611572,121.115112304688,-5.2355,CG
2014-04-02 12:19:26,969418547,23.6715068817139,120.902801513672,-10.4525,CG
2014-04-02 12:20:09,919301269,23.3581409454346,120.131706237793,-5.069,CG
2014-04-02 12:20:16,62922406,24.1506462097168,121.141632080078,-9.657,CG
2014-04-02 12:20:44,67500000,23.8931,120.7897,-,IC
2014-04-02 12:20:57,535600000,23.9863,121.475,-,IC
2014-04-02 12:21:12,743072243,23.3529300689697,120.747543334961,-4.921,CG
2014-04-02 12:21:28,647947625,24.1532783508301,121.117095947266,-10.397,CG
2014-04-02 12:21:52,854865338,23.3849315643311,120.804161071777,-1.5725,CG
2014-04-02 12:21:53,842171987,23.6659755706787,120.897247314453,-13.0055,CG
2014-04-02 12:21:59,68800000,23.9517,121.1741,-,IC
2014-04-02 12:21:59,70300000,24.0037,121.3498,-,IC
2014-04-02 12:22:10,853200000,23.9594,120.8637,-,IC
2014-04-02 12:22:10,853300000,23.9598,120.8641,-,IC
2014-04-02 12:23:02,39491057,23.9050140380859,121.164169311523,-8.103,CG
2014-04-02 12:23:02,283900000,23.9987,121.2807,-,IC
2014-04-02 12:23:12,854983636,23.6687545776367,120.902984619141,-15.9285,CG
2014-04-02 12:23:16,51705195,23.7811851501465,120.355102539062,2.035,CG
2014-04-02 12:23:16,580112993,23.4427642822266,120.726272583008,1.5725,CG
2014-04-02 12:24:33,561100000,23.9039,121.1431,-,IC
2014-04-02 12:24:33,561200000,23.9057,121.1754,-,IC
2014-04-02 12:24:42,754693145,23.4084224700928,120.647247314453,-2.0905,CG
2014-04-02 12:24:44,59600000,23.9935,120.9134,-,IC
2014-04-02 12:24:44,59700000,23.9935,120.9134,-,IC
2014-04-02 12:26:09,36200000,23.8023,120.7137,-,IC
2014-04-02 12:26:09,36300000,23.8023,120.7137,-,IC
2014-04-02 12:26:09,36400000,23.8091,120.7272,-,IC
2014-04-02 12:26:09,36500000,23.8193,120.7416,-,IC
2014-04-02 12:26:09,36600000,23.8151,120.7101,-,IC
2014-04-02 12:26:09,36700000,23.8141,120.7091,-,IC
2014-04-02 12:26:09,167000000,23.7829,120.6695,-,IC
2014-04-02 12:26:09,167100000,23.8132,120.7387,-,IC
2014-04-02 12:26:09,167200000,23.8035,120.6877,-,IC
2014-04-02 12:26:22,247260860,23.37082862854,120.825088500977,-1.961,CG
2014-04-02 12:26:35,970200000,23.5244,120.789,-,IC
2014-04-02 12:26:35,970300000,23.5147,120.8464,-,IC
2014-04-02 12:26:35,970400000,23.514,120.8507,-,IC
2014-04-02 12:26:35,970500000,23.4553,120.8182,-,IC
2014-04-02 12:26:43,297700000,23.9893,121.512,-,IC
2014-04-02 12:26:43,326800000,23.9957,121.2991,-,IC
2014-04-02 12:26:43,327900000,24.014,121.3404,-,IC
2014-04-02 12:26:43,345800000,23.9954,121.4611,-,IC
2014-04-02 12:26:43,437600000,24.0051,121.3851,-,IC
2014-04-02 12:26:43,515800000,24.0003,121.427,-,IC
2014-04-02 12:26:54,91417534,24.1662349700928,121.157585144043,-81.4185,CG
2014-04-02 12:27:29,996731973,22.3305816650391,118.228172302246,-26.8435,CG
2014-04-02 12:27:50,731558110,22.8448314666748,119.434257507324,-23.0325,CG
2014-04-02 12:28:27,496500000,23.7272,120.9964,-,IC
2014-04-02 12:28:27,496600000,23.7272,120.9964,-,IC
2014-04-02 12:30:26,85265805,23.2159290313721,120.247596740723,9.1575,CG
2014-04-02 12:31:12,994849776,23.7096557617188,121.060363769531,-14.43,CG
2014-04-02 12:31:52,634100000,24.0221,121.1581,-,IC
2014-04-02 12:32:37,542500000,23.786,120.9767,-,IC
2014-04-02 12:32:37,542600000,23.786,120.9767,-,IC
2014-04-02 12:32:37,542632815,23.7085914611816,121.069313049316,-5.476,CG
2014-04-02 12:32:37,635900000,23.7697,120.9914,-,IC
2014-04-02 12:33:05,372398687,23.3386535644531,120.742813110352,-7.6405,CG
2014-04-02 12:33:08,633500000,23.5198,120.882,-,IC
2014-04-02 12:33:17,46200000,23.9237,121.1929,-,IC
2014-04-02 12:33:17,209600000,23.9851,121.4296,-,IC
